collection_id,product_url,product_handle,product_title,price,source_file
TONES-COL-0018,https://www.tonesfashion.com/collections/combo-tshirts/products/the-final-act-oversized-tee-copy,the-final-act-oversized-tee-copy,Created To Create - Oversized Tee,1599.00,01_RAW_DATA\collections_html\TONES-COL-0018.html
TONES-COL-0018,https://www.tonesfashion.com/collections/combo-tshirts/products/double-pocket-black-shirt,double-pocket-black-shirt,Black - Double Pocket Shirt,2000.00,01_RAW_DATA\collections_html\TONES-COL-0018.html
TONES-COL-0018,https://www.tonesfashion.com/collections/combo-tshirts/products/black-flannel-double-pocket-shirt,black-flannel-double-pocket-shirt,BLACK DOUBLE POCKET FLANNEL SHIRT,2499.00,01_RAW_DATA\collections_html\TONES-COL-0018.html
TONES-COL-0018,https://www.tonesfashion.com/collections/combo-tshirts/products/blue-checks-flanel,blue-checks-flanel,Blue Checks Flannel,2999.00,01_RAW_DATA\collections_html\TONES-COL-0018.html
TONES-COL-0018,https://www.tonesfashion.com/collections/combo-tshirts/products/blue-drip-sweatshirt-copy,blue-drip-sweatshirt-copy,Blue Drip Sweatshirt,2299.00,01_RAW_DATA\collections_html\TONES-COL-0018.html
TONES-COL-0018,https://www.tonesfashion.com/collections/combo-tshirts/products/deep-sage-gauze-cotton-shirt-copy,deep-sage-gauze-cotton-shirt-copy,Blue Oxford Shirt,2499.00,01_RAW_DATA\collections_html\TONES-COL-0018.html
TONES-COL-0018,https://www.tonesfashion.com/collections/combo-tshirts/products/rustic-brown-acid-wash-t-shirt,rustic-brown-acid-wash-t-shirt,Brown Acid Wash Ringer T-Shirt,1599.00,01_RAW_DATA\collections_html\TONES-COL-0018.html
TONES-COL-0018,https://www.tonesfashion.com/collections/combo-tshirts/products/brown-checks-flanel,brown-checks-flanel,Brown Checks Flannel,2999.00,01_RAW_DATA\collections_html\TONES-COL-0018.html
TONES-COL-0018,https://www.tonesfashion.com/collections/combo-tshirts/products/brown-double-pocket-shacket,brown-double-pocket-shacket,BROWN DOUBLE POCKET FLANNEL SHACKET,3499.00,01_RAW_DATA\collections_html\TONES-COL-0018.html
TONES-COL-0018,https://www.tonesfashion.com/collections/combo-tshirts/products/burgundy-satin-shirt,burgundy-satin-shirt,Burgundy - Satin Shirt,2499.00,01_RAW_DATA\collections_html\TONES-COL-0018.html
TONES-COL-0019,https://www.tonesfashion.com/collections/combos/products/3-t-shirt-combo,3-t-shirt-combo,3 T-shirt Combo,1999.00,01_RAW_DATA\collections_html\TONES-COL-0019.html
TONES-COL-0019,https://www.tonesfashion.com/collections/combos/products/acid-wash-muscle-tee,acid-wash-muscle-tee,ACID WASH MUSCLE TEE,1299.00,01_RAW_DATA\collections_html\TONES-COL-0019.html
TONES-COL-0019,https://www.tonesfashion.com/collections/combos/products/anti-perfect-tee-cofee-beige,anti-perfect-tee-cofee-beige,ANTI-PERFECT OVERSIZED TEE - COFEE BEIGE,1499.00,01_RAW_DATA\collections_html\TONES-COL-0019.html
TONES-COL-0019,https://www.tonesfashion.com/collections/combos/products/double-pocket-black-shirt,double-pocket-black-shirt,Black - Double Pocket Shirt,2000.00,01_RAW_DATA\collections_html\TONES-COL-0019.html
TONES-COL-0019,https://www.tonesfashion.com/collections/combos/products/black-flannel-double-pocket-shirt,black-flannel-double-pocket-shirt,BLACK DOUBLE POCKET FLANNEL SHIRT,2499.00,01_RAW_DATA\collections_html\TONES-COL-0019.html
TONES-COL-0019,https://www.tonesfashion.com/collections/combos/products/blue-checks-flanel,blue-checks-flanel,Blue Checks Flannel,2999.00,01_RAW_DATA\collections_html\TONES-COL-0019.html
TONES-COL-0019,https://www.tonesfashion.com/collections/combos/products/blue-drip-sweatshirt-copy,blue-drip-sweatshirt-copy,Blue Drip Sweatshirt,2299.00,01_RAW_DATA\collections_html\TONES-COL-0019.html
TONES-COL-0019,https://www.tonesfashion.com/collections/combos/products/deep-sage-gauze-cotton-shirt-copy,deep-sage-gauze-cotton-shirt-copy,Blue Oxford Shirt,2499.00,01_RAW_DATA\collections_html\TONES-COL-0019.html
TONES-COL-0019,https://www.tonesfashion.com/collections/combos/products/rustic-brown-acid-wash-t-shirt,rustic-brown-acid-wash-t-shirt,Brown Acid Wash Ringer T-Shirt,1599.00,01_RAW_DATA\collections_html\TONES-COL-0019.html
TONES-COL-0019,https://www.tonesfashion.com/collections/combos/products/brown-checks-flanel,brown-checks-flanel,Brown Checks Flannel,2999.00,01_RAW_DATA\collections_html\TONES-COL-0019.html
TONES-COL-0019,https://www.tonesfashion.com/collections/combos/products/brown-double-pocket-shacket,brown-double-pocket-shacket,BROWN DOUBLE POCKET FLANNEL SHACKET,3499.00,01_RAW_DATA\collections_html\TONES-COL-0019.html
TONES-COL-0019,https://www.tonesfashion.com/collections/combos/products/burgundy-satin-shirt,burgundy-satin-shirt,Burgundy - Satin Shirt,2499.00,01_RAW_DATA\collections_html\TONES-COL-0019.html
TONES-COL-0020,https://www.tonesfashion.com/collections/corduroy-check-shirts/products/3-t-shirt-combo,3-t-shirt-combo,3 T-shirt Combo,1999.00,01_RAW_DATA\collections_html\TONES-COL-0020.html
TONES-COL-0020,https://www.tonesfashion.com/collections/corduroy-check-shirts/products/acid-wash-muscle-tee,acid-wash-muscle-tee,ACID WASH MUSCLE TEE,1299.00,01_RAW_DATA\collections_html\TONES-COL-0020.html
TONES-COL-0020,https://www.tonesfashion.com/collections/corduroy-check-shirts/products/anti-perfect-tee-cofee-beige,anti-perfect-tee-cofee-beige,ANTI-PERFECT OVERSIZED TEE - COFEE BEIGE,1499.00,01_RAW_DATA\collections_html\TONES-COL-0020.html
TONES-COL-0020,https://www.tonesfashion.com/collections/corduroy-check-shirts/products/double-pocket-black-shirt,double-pocket-black-shirt,Black - Double Pocket Shirt,2000.00,01_RAW_DATA\collections_html\TONES-COL-0020.html
TONES-COL-0020,https://www.tonesfashion.com/collections/corduroy-check-shirts/products/black-flannel-double-pocket-shirt,black-flannel-double-pocket-shirt,BLACK DOUBLE POCKET FLANNEL SHIRT,2499.00,01_RAW_DATA\collections_html\TONES-COL-0020.html
TONES-COL-0020,https://www.tonesfashion.com/collections/corduroy-check-shirts/products/blue-checks-flanel,blue-checks-flanel,Blue Checks Flannel,2999.00,01_RAW_DATA\collections_html\TONES-COL-0020.html
TONES-COL-0020,https://www.tonesfashion.com/collections/corduroy-check-shirts/products/blue-drip-sweatshirt-copy,blue-drip-sweatshirt-copy,Blue Drip Sweatshirt,2299.00,01_RAW_DATA\collections_html\TONES-COL-0020.html
TONES-COL-0020,https://www.tonesfashion.com/collections/corduroy-check-shirts/products/deep-sage-gauze-cotton-shirt-copy,deep-sage-gauze-cotton-shirt-copy,Blue Oxford Shirt,2499.00,01_RAW_DATA\collections_html\TONES-COL-0020.html
TONES-COL-0020,https://www.tonesfashion.com/collections/corduroy-check-shirts/products/rustic-brown-acid-wash-t-shirt,rustic-brown-acid-wash-t-shirt,Brown Acid Wash Ringer T-Shirt,1599.00,01_RAW_DATA\collections_html\TONES-COL-0020.html
TONES-COL-0020,https://www.tonesfashion.com/collections/corduroy-check-shirts/products/brown-checks-flanel,brown-checks-flanel,Brown Checks Flannel,2999.00,01_RAW_DATA\collections_html\TONES-COL-0020.html
TONES-COL-0020,https://www.tonesfashion.com/collections/corduroy-check-shirts/products/brown-double-pocket-shacket,brown-double-pocket-shacket,BROWN DOUBLE POCKET FLANNEL SHACKET,3499.00,01_RAW_DATA\collections_html\TONES-COL-0020.html
TONES-COL-0020,https://www.tonesfashion.com/collections/corduroy-check-shirts/products/burgundy-satin-shirt,burgundy-satin-shirt,Burgundy - Satin Shirt,2499.00,01_RAW_DATA\collections_html\TONES-COL-0020.html
TONES-COL-0021,https://www.tonesfashion.com/collections/courage/products/3-t-shirt-combo,3-t-shirt-combo,3 T-shirt Combo,1999.00,01_RAW_DATA\collections_html\TONES-COL-0021.html
TONES-COL-0021,https://www.tonesfashion.com/collections/courage/products/acid-wash-muscle-tee,acid-wash-muscle-tee,ACID WASH MUSCLE TEE,1299.00,01_RAW_DATA\collections_html\TONES-COL-0021.html
TONES-COL-0021,https://www.tonesfashion.com/collections/courage/products/anti-perfect-tee-cofee-beige,anti-perfect-tee-cofee-beige,ANTI-PERFECT OVERSIZED TEE - COFEE BEIGE,1499.00,01_RAW_DATA\collections_html\TONES-COL-0021.html
TONES-COL-0021,https://www.tonesfashion.com/collections/courage/products/double-pocket-black-shirt,double-pocket-black-shirt,Black - Double Pocket Shirt,2000.00,01_RAW_DATA\collections_html\TONES-COL-0021.html
TONES-COL-0021,https://www.tonesfashion.com/collections/courage/products/black-flannel-double-pocket-shirt,black-flannel-double-pocket-shirt,BLACK DOUBLE POCKET FLANNEL SHIRT,2499.00,01_RAW_DATA\collections_html\TONES-COL-0021.html
TONES-COL-0021,https://www.tonesfashion.com/collections/courage/products/blue-checks-flanel,blue-checks-flanel,Blue Checks Flannel,2999.00,01_RAW_DATA\collections_html\TONES-COL-0021.html
TONES-COL-0021,https://www.tonesfashion.com/collections/courage/products/blue-drip-sweatshirt-copy,blue-drip-sweatshirt-copy,Blue Drip Sweatshirt,2299.00,01_RAW_DATA\collections_html\TONES-COL-0021.html
TONES-COL-0021,https://www.tonesfashion.com/collections/courage/products/deep-sage-gauze-cotton-shirt-copy,deep-sage-gauze-cotton-shirt-copy,Blue Oxford Shirt,2499.00,01_RAW_DATA\collections_html\TONES-COL-0021.html
TONES-COL-0021,https://www.tonesfashion.com/collections/courage/products/rustic-brown-acid-wash-t-shirt,rustic-brown-acid-wash-t-shirt,Brown Acid Wash Ringer T-Shirt,1599.00,01_RAW_DATA\collections_html\TONES-COL-0021.html
TONES-COL-0021,https://www.tonesfashion.com/collections/courage/products/brown-checks-flanel,brown-checks-flanel,Brown Checks Flannel,2999.00,01_RAW_DATA\collections_html\TONES-COL-0021.html
TONES-COL-0021,https://www.tonesfashion.com/collections/courage/products/brown-double-pocket-shacket,brown-double-pocket-shacket,BROWN DOUBLE POCKET FLANNEL SHACKET,3499.00,01_RAW_DATA\collections_html\TONES-COL-0021.html
TONES-COL-0021,https://www.tonesfashion.com/collections/courage/products/burgundy-satin-shirt,burgundy-satin-shirt,Burgundy - Satin Shirt,2499.00,01_RAW_DATA\collections_html\TONES-COL-0021.html
TONES-COL-0022,https://www.tonesfashion.com/collections/crochet-stripes-shirt/products/3-t-shirt-combo,3-t-shirt-combo,3 T-shirt Combo,1999.00,01_RAW_DATA\collections_html\TONES-COL-0022.html
TONES-COL-0022,https://www.tonesfashion.com/collections/crochet-stripes-shirt/products/acid-wash-muscle-tee,acid-wash-muscle-tee,ACID WASH MUSCLE TEE,1299.00,01_RAW_DATA\collections_html\TONES-COL-0022.html
TONES-COL-0022,https://www.tonesfashion.com/collections/crochet-stripes-shirt/products/anti-perfect-tee-cofee-beige,anti-perfect-tee-cofee-beige,ANTI-PERFECT OVERSIZED TEE - COFEE BEIGE,1499.00,01_RAW_DATA\collections_html\TONES-COL-0022.html
TONES-COL-0022,https://www.tonesfashion.com/collections/crochet-stripes-shirt/products/double-pocket-black-shirt,double-pocket-black-shirt,Black - Double Pocket Shirt,2000.00,01_RAW_DATA\collections_html\TONES-COL-0022.html
TONES-COL-0022,https://www.tonesfashion.com/collections/crochet-stripes-shirt/products/black-flannel-double-pocket-shirt,black-flannel-double-pocket-shirt,BLACK DOUBLE POCKET FLANNEL SHIRT,2499.00,01_RAW_DATA\collections_html\TONES-COL-0022.html
TONES-COL-0022,https://www.tonesfashion.com/collections/crochet-stripes-shirt/products/blue-checks-flanel,blue-checks-flanel,Blue Checks Flannel,2999.00,01_RAW_DATA\collections_html\TONES-COL-0022.html
TONES-COL-0022,https://www.tonesfashion.com/collections/crochet-stripes-shirt/products/blue-drip-sweatshirt-copy,blue-drip-sweatshirt-copy,Blue Drip Sweatshirt,2299.00,01_RAW_DATA\collections_html\TONES-COL-0022.html
TONES-COL-0022,https://www.tonesfashion.com/collections/crochet-stripes-shirt/products/deep-sage-gauze-cotton-shirt-copy,deep-sage-gauze-cotton-shirt-copy,Blue Oxford Shirt,2499.00,01_RAW_DATA\collections_html\TONES-COL-0022.html
TONES-COL-0022,https://www.tonesfashion.com/collections/crochet-stripes-shirt/products/rustic-brown-acid-wash-t-shirt,rustic-brown-acid-wash-t-shirt,Brown Acid Wash Ringer T-Shirt,1599.00,01_RAW_DATA\collections_html\TONES-COL-0022.html
TONES-COL-0022,https://www.tonesfashion.com/collections/crochet-stripes-shirt/products/brown-checks-flanel,brown-checks-flanel,Brown Checks Flannel,2999.00,01_RAW_DATA\collections_html\TONES-COL-0022.html
TONES-COL-0022,https://www.tonesfashion.com/collections/crochet-stripes-shirt/products/brown-double-pocket-shacket,brown-double-pocket-shacket,BROWN DOUBLE POCKET FLANNEL SHACKET,3499.00,01_RAW_DATA\collections_html\TONES-COL-0022.html
TONES-COL-0022,https://www.tonesfashion.com/collections/crochet-stripes-shirt/products/burgundy-satin-shirt,burgundy-satin-shirt,Burgundy - Satin Shirt,2499.00,01_RAW_DATA\collections_html\TONES-COL-0022.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/daily-tees-orange,daily-tees-orange,Daily Tees - orange,399.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/the-final-act-oversized-tee-copy,the-final-act-oversized-tee-copy,Created To Create - Oversized Tee,1599.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/daily-tees-black-copy,daily-tees-black-copy,Daily Tees - black,399.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/the-alpha-oversized-tee,the-alpha-oversized-tee,The Alpha - Oversized Tee,1599.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/the-alpha-oversized-tee-copy,the-alpha-oversized-tee-copy,The Final Act - Oversized Tee,1599.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/navy-blue-acid-wash-t-shirt-2,navy-blue-acid-wash-t-shirt-2,Navy Blue Acid Wash Ringer T-Shirt,1599.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/navy-blue-acid-wash-t-shirt-1,navy-blue-acid-wash-t-shirt-1,Red Acid Wash Ringer T-Shirt,1599.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/rustic-brown-acid-wash-t-shirt,rustic-brown-acid-wash-t-shirt,Brown Acid Wash Ringer T-Shirt,1599.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/3-t-shirt-combo,3-t-shirt-combo,3 T-shirt Combo,1999.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/acid-wash-muscle-tee,acid-wash-muscle-tee,ACID WASH MUSCLE TEE,1299.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/anti-perfect-tee-cofee-beige,anti-perfect-tee-cofee-beige,ANTI-PERFECT OVERSIZED TEE - COFEE BEIGE,1499.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/double-pocket-black-shirt,double-pocket-black-shirt,Black - Double Pocket Shirt,2000.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/black-flannel-double-pocket-shirt,black-flannel-double-pocket-shirt,BLACK DOUBLE POCKET FLANNEL SHIRT,2499.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/blue-checks-flanel,blue-checks-flanel,Blue Checks Flannel,2999.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/blue-drip-sweatshirt-copy,blue-drip-sweatshirt-copy,Blue Drip Sweatshirt,2299.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/deep-sage-gauze-cotton-shirt-copy,deep-sage-gauze-cotton-shirt-copy,Blue Oxford Shirt,2499.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/brown-checks-flanel,brown-checks-flanel,Brown Checks Flannel,2999.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/brown-double-pocket-shacket,brown-double-pocket-shacket,BROWN DOUBLE POCKET FLANNEL SHACKET,3499.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0023,https://www.tonesfashion.com/collections/daily-home-tees/products/burgundy-satin-shirt,burgundy-satin-shirt,Burgundy - Satin Shirt,2499.00,01_RAW_DATA\collections_html\TONES-COL-0023.html
TONES-COL-0024,https://www.tonesfashion.com/collections/daily-tees/products/rustic-brown-acid-wash-t-shirt,rustic-brown-acid-wash-t-shirt,Brown Acid Wash Ringer T-Shirt,1599.00,01_RAW_DATA\collections_html\TONES-COL-0024.html
TONES-COL-0024,https://www.tonesfashion.com/collections/daily-tees/products/navy-blue-acid-wash-t-shirt-1,navy-blue-acid-wash-t-shirt-1,Red Acid Wash Ringer T-Shirt,1599.00,01_RAW_DATA\collections_html\TONES-COL-0024.html
TONES-COL-0024,https://www.tonesfashion.com/collections/daily-tees/products/navy-blue-acid-wash-t-shirt-2,navy-blue-acid-wash-t-shirt-2,Navy Blue Acid Wash Ringer T-Shirt,1599.00,01_RAW_DATA\collections_html\TONES-COL-0024.html
TONES-COL-0024,https://www.tonesfashion.com/collections/daily-tees/products/the-alpha-oversized-tee,the-alpha-oversized-tee,The Alpha - Oversized Tee,1599.00,01_RAW_DATA\collections_html\TONES-COL-0024.html
TONES-COL-0024,https://www.tonesfashion.com/collections/daily-tees/products/the-alpha-oversized-tee-copy,the-alpha-oversized-tee-copy,The Final Act - Oversized Tee,1599.00,01_RAW_DATA\collections_html\TONES-COL-0024.html
TONES-COL-0024,https://www.tonesfashion.com/collections/daily-tees/products/the-final-act-oversized-tee-copy,the-final-act-oversized-tee-copy,Created To Create - Oversized Tee,1599.00,01_RAW_DATA\collections_html\TONES-COL-0024.html
TONES-COL-0024,https://www.tonesfashion.com/collections/daily-tees/products/3-t-shirt-combo,3-t-shirt-combo,3 T-shirt Combo,1999.00,01_RAW_DATA\collections_html\TONES-COL-0024.html
TONES-COL-0024,https://www.tonesfashion.com/collections/daily-tees/products/acid-wash-muscle-tee,acid-wash-muscle-tee,ACID WASH MUSCLE TEE,1299.00,01_RAW_DATA\collections_html\TONES-COL-0024.html
TONES-COL-0024,https://www.tonesfashion.com/collections/daily-tees/products/anti-perfect-tee-cofee-beige,anti-perfect-tee-cofee-beige,ANTI-PERFECT OVERSIZED TEE - COFEE BEIGE,1499.00,01_RAW_DATA\collections_html\TONES-COL-0024.html
TONES-COL-0024,https://www.tonesfashion.com/collections/daily-tees/products/double-pocket-black-shirt,double-pocket-black-shirt,Black - Double Pocket Shirt,2000.00,01_RAW_DATA\collections_html\TONES-COL-0024.html
TONES-COL-0024,https://www.tonesfashion.com/collections/daily-tees/products/black-flannel-double-pocket-shirt,black-flannel-double-pocket-shirt,BLACK DOUBLE POCKET FLANNEL SHIRT,2499.00,01_RAW_DATA\collections_html\TONES-COL-0024.html
TONES-COL-0024,https://www.tonesfashion.com/collections/daily-tees/products/blue-checks-flanel,blue-checks-flanel,Blue Checks Flannel,2999.00,01_RAW_DATA\collections_html\TONES-COL-0024.html
TONES-COL-0024,https://www.tonesfashion.com/collections/daily-tees/products/blue-drip-sweatshirt-copy,blue-drip-sweatshirt-copy,Blue Drip Sweatshirt,2299.00,01_RAW_DATA\collections_html\TONES-COL-0024.html
TONES-COL-0024,https://www.tonesfashion.com/collections/daily-tees/products/deep-sage-gauze-cotton-shirt-copy,deep-sage-gauze-cotton-shirt-copy,Blue Oxford Shirt,2499.00,01_RAW_DATA\collections_html\TONES-COL-0024.html
TONES-COL-0024,https://www.tonesfashion.com/collections/daily-tees/products/brown-checks-flanel,brown-checks-flanel,Brown Checks Flannel,2999.00,01_RAW_DATA\collections_html\TONES-COL-0024.html
TONES-COL-0024,https://www.tonesfashion.com/collections/daily-tees/products/brown-double-pocket-shacket,brown-double-pocket-shacket,BROWN DOUBLE POCKET FLANNEL SHACKET,3499.00,01_RAW_DATA\collections_html\TONES-COL-0024.html
TONES-COL-0024,https://www.tonesfashion.com/collections/daily-tees/products/burgundy-satin-shirt,burgundy-satin-shirt,Burgundy - Satin Shirt,2499.00,01_RAW_DATA\collections_html\TONES-COL-0024.html
TONES-COL-0025,https://www.tonesfashion.com/collections/denim-jeans/products/3-t-shirt-combo,3-t-shirt-combo,3 T-shirt Combo,1999.00,01_RAW_DATA\collections_html\TONES-COL-0025.html
TONES-COL-0025,https://www.tonesfashion.com/collections/denim-jeans/products/acid-wash-muscle-tee,acid-wash-muscle-tee,ACID WASH MUSCLE TEE,1299.00,01_RAW_DATA\collections_html\TONES-COL-0025.html
TONES-COL-0025,https://www.tonesfashion.com/collections/denim-jeans/products/anti-perfect-tee-cofee-beige,anti-perfect-tee-cofee-beige,ANTI-PERFECT OVERSIZED TEE - COFEE BEIGE,1499.00,01_RAW_DATA\collections_html\TONES-COL-0025.html
TONES-COL-0025,https://www.tonesfashion.com/collections/denim-jeans/products/double-pocket-black-shirt,double-pocket-black-shirt,Black - Double Pocket Shirt,2000.00,01_RAW_DATA\collections_html\TONES-COL-0025.html
TONES-COL-0025,https://www.tonesfashion.com/collections/denim-jeans/products/black-flannel-double-pocket-shirt,black-flannel-double-pocket-shirt,BLACK DOUBLE POCKET FLANNEL SHIRT,2499.00,01_RAW_DATA\collections_html\TONES-COL-0025.html
TONES-COL-0025,https://www.tonesfashion.com/collections/denim-jeans/products/blue-checks-flanel,blue-checks-flanel,Blue Checks Flannel,2999.00,01_RAW_DATA\collections_html\TONES-COL-0025.html
TONES-COL-0025,https://www.tonesfashion.com/collections/denim-jeans/products/blue-drip-sweatshirt-copy,blue-drip-sweatshirt-copy,Blue Drip Sweatshirt,2299.00,01_RAW_DATA\collections_html\TONES-COL-0025.html
TONES-COL-0025,https://www.tonesfashion.com/collections/denim-jeans/products/deep-sage-gauze-cotton-shirt-copy,deep-sage-gauze-cotton-shirt-copy,Blue Oxford Shirt,2499.00,01_RAW_DATA\collections_html\TONES-COL-0025.html
TONES-COL-0025,https://www.tonesfashion.com/collections/denim-jeans/products/rustic-brown-acid-wash-t-shirt,rustic-brown-acid-wash-t-shirt,Brown Acid Wash Ringer T-Shirt,1599.00,01_RAW_DATA\collections_html\TONES-COL-0025.html
TONES-COL-0025,https://www.tonesfashion.com/collections/denim-jeans/products/brown-checks-flanel,brown-checks-flanel,Brown Checks Flannel,2999.00,01_RAW_DATA\collections_html\TONES-COL-0025.html
TONES-COL-0025,https://www.tonesfashion.com/collections/denim-jeans/products/brown-double-pocket-shacket,brown-double-pocket-shacket,BROWN DOUBLE POCKET FLANNEL SHACKET,3499.00,01_RAW_DATA\collections_html\TONES-COL-0025.html
TONES-COL-0025,https://www.tonesfashion.com/collections/denim-jeans/products/burgundy-satin-shirt,burgundy-satin-shirt,Burgundy - Satin Shirt,2499.00,01_RAW_DATA\collections_html\TONES-COL-0025.html
TONES-COL-0026,https://www.tonesfashion.com/collections/denim-shirts/products/3-t-shirt-combo,3-t-shirt-combo,3 T-shirt Combo,1999.00,01_RAW_DATA\collections_html\TONES-COL-0026.html
TONES-COL-0026,https://www.tonesfashion.com/collections/denim-shirts/products/acid-wash-muscle-tee,acid-wash-muscle-tee,ACID WASH MUSCLE TEE,1299.00,01_RAW_DATA\collections_html\TONES-COL-0026.html
TONES-COL-0026,https://www.tonesfashion.com/collections/denim-shirts/products/anti-perfect-tee-cofee-beige,anti-perfect-tee-cofee-beige,ANTI-PERFECT OVERSIZED TEE - COFEE BEIGE,1499.00,01_RAW_DATA\collections_html\TONES-COL-0026.html
TONES-COL-0026,https://www.tonesfashion.com/collections/denim-shirts/products/double-pocket-black-shirt,double-pocket-black-shirt,Black - Double Pocket Shirt,2000.00,01_RAW_DATA\collections_html\TONES-COL-0026.html
TONES-COL-0026,https://www.tonesfashion.com/collections/denim-shirts/products/black-flannel-double-pocket-shirt,black-flannel-double-pocket-shirt,BLACK DOUBLE POCKET FLANNEL SHIRT,2499.00,01_RAW_DATA\collections_html\TONES-COL-0026.html
TONES-COL-0026,https://www.tonesfashion.com/collections/denim-shirts/products/blue-checks-flanel,blue-checks-flanel,Blue Checks Flannel,2999.00,01_RAW_DATA\collections_html\TONES-COL-0026.html
TONES-COL-0026,https://www.tonesfashion.com/collections/denim-shirts/products/blue-drip-sweatshirt-copy,blue-drip-sweatshirt-copy,Blue Drip Sweatshirt,2299.00,01_RAW_DATA\collections_html\TONES-COL-0026.html
TONES-COL-0026,https://www.tonesfashion.com/collections/denim-shirts/products/deep-sage-gauze-cotton-shirt-copy,deep-sage-gauze-cotton-shirt-copy,Blue Oxford Shirt,2499.00,01_RAW_DATA\collections_html\TONES-COL-0026.html
TONES-COL-0026,https://www.tonesfashion.com/collections/denim-shirts/products/rustic-brown-acid-wash-t-shirt,rustic-brown-acid-wash-t-shirt,Brown Acid Wash Ringer T-Shirt,1599.00,01_RAW_DATA\collections_html\TONES-COL-0026.html
TONES-COL-0026,https://www.tonesfashion.com/collections/denim-shirts/products/brown-checks-flanel,brown-checks-flanel,Brown Checks Flannel,2999.00,01_RAW_DATA\collections_html\TONES-COL-0026.html
TONES-COL-0026,https://www.tonesfashion.com/collections/denim-shirts/products/brown-double-pocket-shacket,brown-double-pocket-shacket,BROWN DOUBLE POCKET FLANNEL SHACKET,3499.00,01_RAW_DATA\collections_html\TONES-COL-0026.html
TONES-COL-0026,https://www.tonesfashion.com/collections/denim-shirts/products/burgundy-satin-shirt,burgundy-satin-shirt,Burgundy - Satin Shirt,2499.00,01_RAW_DATA\collections_html\TONES-COL-0026.html
TONES-COL-0027,https://www.tonesfashion.com/collections/designer-wear/products/scenic-still-ness-sage-green-1,scenic-still-ness-sage-green-1,Scenic Stillness Sage Green Short Kurta,2499.00,01_RAW_DATA\collections_html\TONES-COL-0027.html
TONES-COL-0027,https://www.tonesfashion.com/collections/designer-wear/products/petal-trays-charcoal-green-short-kurta,petal-trays-charcoal-green-short-kurta,Petal Trace Charcoal Green Short Kurta,2499.00,01_RAW_DATA\collections_html\TONES-COL-0027.html
TONES-COL-0027,https://www.tonesfashion.com/collections/designer-wear/products/petal-trays-teal-blue-short-kurta,petal-trays-teal-blue-short-kurta,Petal Trace Teal Blue Short Kurta,2499.00,01_RAW_DATA\collections_html\TONES-COL-0027.html
TONES-COL-0027,https://www.tonesfashion.com/collections/designer-wear/products/scenic-still-ness-butter-yellow-short-kurta,scenic-still-ness-butter-yellow-short-kurta,Scenic Stillness Butter Yellow Short Kurta,2499.00,01_RAW_DATA\collections_html\TONES-COL-0027.html
TONES-COL-0027,https://www.tonesfashion.com/collections/designer-wear/products/tusker-tails-soft-cream-short-kurta,tusker-tails-soft-cream-short-kurta,Tusker Trails Soft Cream Short Kurta,2499.00,01_RAW_DATA\collections_html\TONES-COL-0027.html
